filepath,class_id
SVIRO\train\i3_train_imageID_1170_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1170_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1171_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1171_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1172_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1172_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1173_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1173_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1174_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1174_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1175_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1175_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1176_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1176_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1177_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1177_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1178_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1178_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1179_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1179_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_117_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_117_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1180_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1180_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1181_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1181_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1182_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1182_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1183_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1183_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1184_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1184_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1185_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1185_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1186_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1186_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1187_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1187_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1188_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1188_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1189_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1189_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_118_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_118_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1190_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1190_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1191_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1191_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1192_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1192_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1193_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1193_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1194_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1194_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1195_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1195_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1196_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1196_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1197_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1197_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1198_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1198_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1199_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1199_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_119_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_119_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_11_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_11_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1200_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1200_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1201_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1201_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1202_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1202_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1203_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1203_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1204_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1204_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1205_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1205_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1206_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1206_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1207_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1207_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1208_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1208_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1209_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1209_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_120_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_120_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1210_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1210_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1211_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1211_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1212_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1212_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1213_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1213_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1214_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1214_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1215_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1215_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1216_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1216_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1217_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1217_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1218_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1218_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1219_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1219_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_121_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_121_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1220_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1220_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1221_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1221_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1222_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1222_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1223_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1223_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1224_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1224_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1225_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1225_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1226_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1226_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1227_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1227_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1228_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1228_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1229_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1229_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_122_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_122_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1230_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1230_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1231_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1231_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1232_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1232_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1233_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1233_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1234_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1234_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1235_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1235_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1236_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1236_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1237_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1237_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1238_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1238_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1239_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1239_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_123_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_123_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1240_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1240_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1241_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1241_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1242_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1242_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1243_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1243_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1244_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1244_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1245_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1245_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1246_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1246_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1247_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1247_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1248_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1248_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1249_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1249_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_124_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_124_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1250_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1250_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1251_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1251_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1252_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1252_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1253_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1253_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1254_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1254_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1255_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1255_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1256_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1256_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1257_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1257_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1258_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1258_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1259_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1259_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_125_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_125_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1260_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1260_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1261_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1261_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1262_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1262_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1263_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1263_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1264_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1264_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1265_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1265_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1266_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1266_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1267_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1267_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1268_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1268_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1269_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1269_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_126_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_126_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1270_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1270_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1271_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1271_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1272_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1272_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1273_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1273_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1274_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1274_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1275_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1275_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1276_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1276_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1277_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1277_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1278_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1278_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1279_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1279_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_127_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_127_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1280_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1280_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1281_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1281_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1282_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1282_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1283_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1283_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1284_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1284_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1285_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1285_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1286_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1286_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1287_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1287_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1288_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1288_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1289_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1289_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_128_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_128_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1290_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1290_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1291_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1291_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1292_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1292_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1293_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1293_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1294_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1294_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1295_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1295_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1296_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1296_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1297_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1297_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1298_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1298_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1299_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1299_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_129_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_129_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_12_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_12_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1300_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1300_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1301_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1301_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1302_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1302_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1303_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1303_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1304_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1304_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1305_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1305_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1306_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1306_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1307_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1307_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1308_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1308_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1309_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1309_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_130_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_130_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1310_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1310_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1311_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1311_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1312_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1312_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1313_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1313_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1314_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1314_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1315_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1315_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1316_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1316_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1317_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1317_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1318_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1318_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1319_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1319_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_131_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_131_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1320_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1320_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1321_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1321_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1322_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1322_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1323_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1323_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1324_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1324_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1325_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1325_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1326_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1326_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1327_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1327_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1328_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1328_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1329_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1329_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_132_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_132_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1330_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1330_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1331_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1331_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1332_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1332_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1333_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1333_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1334_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1334_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1335_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1335_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1336_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1336_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1337_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1337_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1338_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1338_seatPosition_2_GT_2.png,1
